age;player_height;player_weight;college;country;draft_year;draft_round
26;195.58;95.25432;Northwestern;USA;Undrafted;Undrafted
28;190.5;94.347136;Boston College;USA;2011;1
38;200.66;105.686936;Arizona;USA;2001;1
24;208.28;106.59412;Bowling Green;USA;2015;2
27;193.04;86.18248;None;Spain;2009;1
27;205.74;102.0582;Tennessee State;USA;Undrafted;Undrafted
30;213.36;125.644984;Stanford;USA;2008;1
25;203.2;93.439952;Duke;USA;2014;1
26;193.04;90.7184;Kansas State;USA;Undrafted;Undrafted
24;193.04;92.98636;Connecticut;USA;Undrafted;Undrafted
25;193.04;99.79024;Wichita State;USA;Undrafted;Undrafted
23;200.66;97.068688;Arizona;USA;2015;1
25;198.12;102.511792;Baylor;USA;Undrafted;Undrafted
31;203.2;104.32616;Connecticut;USA;2006;1
26;215.9;111.13004;None;France;2013;1
29;190.5;90.7184;UCLA;USA;2008;1
30;208.28;108.86208;California;USA;2008;1
34;200.66;99.79024;None;Switzerland;2006;1
24;203.2;102.511792;None;Germany;2016;2
30;203.2;104.32616;Georgia Tech;USA;2007;1
21;215.9;101.151016;None;South Sudan;2016;1
35;215.9;108.86208;None;USA;2001;1
22;187.96;83.460928;Duke;USA;2015;1
38;203.2;106.59412;Florida;USA;Undrafted;Undrafted
25;195.58;90.7184;Marquette;USA;Undrafted;Undrafted
26;193.04;95.25432;Indiana;USA;2013;1
41;198.12;99.79024;North Carolina;USA;1998;1
23;203.2;94.347136;Texas-El Paso;USA;Undrafted;Undrafted
22;193.04;91.625584;Vanderbilt;USA;2016;1
25;190.5;81.64656;None;USA;Undrafted;Undrafted
30;195.58;90.7184;North Carolina;USA;2009;1
23;195.58;104.32616;Kansas;USA;Undrafted;Undrafted
23;200.66;88.45044;Kansas State;USA;2017;2
24;195.58;89.811216;California;USA;2016;2
30;200.66;97.52228;Syracuse;USA;2010;1
27;198.12;86.18248;Memphis;USA;2012;2
24;213.36;108.86208;Kentucky;USA;2015;1
28;210.82;111.13004;St. Louis;USA;Undrafted;Undrafted
24;210.82;108.86208;None;Spain;2015;2
31;205.74;102.0582;DePaul;USA;2007;1
26;193.04;78.471416;Rhode Island;USA;Undrafted;Undrafted
24;193.04;94.347136;Florida State;Canada;Undrafted;Undrafted
30;195.58;92.98636;Northern Illinois;USA;2011;Undrafted
25;182.88;81.64656;Indiana;USA;Undrafted;Undrafted
20;213.36;104.32616;Gonzaga;USA;2017;1
23;195.58;83.91452;UCLA;USA;2014;1
36;205.74;113.398;Michigan State;USA;2001;1
31;195.58;99.79024;Marquette;USA;Undrafted;Undrafted
28;198.12;99.79024;Memphis;USA;2009;1
28;213.36;113.398;North Carolina;USA;2012;1
22;177.8;72.57472;Kentucky;USA;2016;2
27;185.42;77.11064;None;USA;Undrafted;Undrafted
26;198.12;92.98636;Michigan;USA;2013;1
23;198.12;86.18248;Louisiana State;USA;Undrafted;Undrafted
31;215.9;124.7378;None;Russia;Undrafted;Undrafted
23;198.12;90.7184;None;France;2016;1
25;205.74;106.59412;Tennessee;USA;2011;1
26;200.66;95.25432;None;Czech Republic;2012;2
36;193.04;96.615096;Oklahoma State;USA;2004;1
20;208.28;112.490816;North Carolina;USA;2017;1
36;187.96;83.91452;None;France;2001;1
26;200.66;100.243832; ;USA;2013;1
27;198.12;97.52228;South Carolina Upstate;USA;Undrafted;Undrafted
27;208.28;102.0582;UCLA;USA;Undrafted;Undrafted
24;195.58;99.336648;Va Commonwealth;USA;Undrafted;Undrafted
33;203.2;97.52228;UCLA;USA;2004;2
30;203.2;103.418976;Clemson;USA;2010;1
25;185.42;86.636072;Michigan;USA;2013;1
22;208.28;106.140528;Kentucky;USA;2015;1
27;195.58;99.79024;Miami (FL);USA;Undrafted;Undrafted
27;205.74;107.954896;Texas;Canada;2011;1
26;193.04;92.98636;Va Commonwealth;USA;Undrafted;Undrafted
23;200.66;98.883056;Indiana;USA;Undrafted;Undrafted
24;205.74;107.954896;George Washington;USA;Undrafted;Undrafted
22;195.58;83.007336;Oregon;USA;2017;2
23;190.5;87.996848;Syracuse;Canada;2014;1
26;193.04;86.18248;Fresno State;USA;Undrafted;Undrafted
22;205.74;99.79024;Syracuse;USA;2017;1
20;208.28;112.490816;Indiana;USA;2017;2
24;208.28;104.32616;North Carolina;USA;2016;1
33;203.2;111.583632;Louisiana Tech;USA;2006;2
37;213.36;113.398;None;Spain;2001;1
31;185.42;79.3786;None;USA;2005;2
31;203.2;104.32616;California-Los Angeles;Cameroon;2008;2
25;213.36;99.79024;None;Brazil;2013;1
25;200.66;90.7184;Westchester CC NY;Dominican Republic;Undrafted;Undrafted
29;205.74;102.0582;Nevada-Reno;USA;2010;1
22;195.58;90.7184;Duke;USA;2017;1
22;215.9;113.398;Vanderbilt;USA;Undrafted;Undrafted
33;205.74;99.79024;Duke;United Kingdom;2004;1
22;198.12;92.98636;Syracuse;USA;2016;1
25;195.58;97.52228;Virginia;USA;2016;2
29;190.5;86.18248;Virginia Tech;USA;Undrafted;Undrafted
25;200.66;95.25432;Holy Cross;USA;Undrafted;Undrafted
27;195.58;85.728888;North Carolina State;USA;2013;2
21;195.58;88.904032;Florida State;USA;2016;1
25;208.28;104.32616;Louisville;Australia;Undrafted;Undrafted
40;198.12;92.98636;None;Argentina;1999;2
29;195.58;90.7184;Providence;USA;2011;1
33;215.9;115.66596;None;Spain;2007;2
34;210.82;108.86208;None;Poland;2005;2
32;195.58;95.25432;None;Italy;2007;1
24;195.58;102.511792;Georgia Tech;USA;Undrafted;Undrafted
28;205.74;106.59412;Kansas;USA;2011;1
24;182.88;74.389088;North Carolina;USA;2016;2
24;193.04;99.79024;Oklahoma State;USA;2014;1
32;187.96;86.18248;Kansas;USA;2008;2
23;203.2;98.883056;None;Croatia;2015;1
20;190.5;90.7184;Kentucky;USA;2017;1
20;198.12;86.18248;UCLA;USA;2017;1
23;187.96;86.18248;Virginia;USA;Undrafted;Undrafted
33;203.2;113.398;None;USA;2003;1
28;195.58;91.171992;Old Dominion;USA;Undrafted;Undrafted
25;195.58;92.98636;Georgia;USA;2013;1
29;205.74;108.86208;Texas;USA;2007;1
29;208.28;113.851592;UCLA;USA;2008;1
22;205.74;99.79024;UCLA;USA;2015;1
25;205.74;99.79024;UNLV;Canada;Undrafted;Undrafted
26;203.2;106.140528;Texas A&M;USA;2012;2
28;200.66;97.52228;Washington State;USA;2011;1
20;193.04;77.11064;Arizona;USA;Undrafted;Undrafted
29;213.36;120.20188;Ohio State;USA;2008;1
24;193.04;95.25432;Providence;USA;2016;1
22;220.98;108.86208;None;Latvia;2015;1
24;205.74;104.32616;UCLA;USA;2014;1
26;198.12;95.25432;Brigham Young;USA;Undrafted;Undrafted
37;200.66;96.161504;Creighton;USA;2003;2
22;205.74;99.79024;Utah;USA;2017;1
32;182.88;92.98636;Villanova;USA;2006;1
28;208.28;113.398;Norfolk State;USA;2012;2
30;203.2;103.418976;Duke;USA;2011;2
26;190.5;87.543256;Duke;Australia;2011;1
32;210.82;117.93392;Texas;USA;2006;1
27;198.12;104.32616;Cincinnati;USA;2010;2
30;203.2;106.59412;Duke;USA;Undrafted;Undrafted
26;187.96;90.7184;None;USA;Undrafted;Undrafted
28;187.96;81.64656;UCLA;USA;Undrafted;Undrafted
25;205.74;104.32616;Wyoming;USA;2015;1
21;213.36;104.32616;Arizona;Finland;2017;1
26;190.5;86.18248;Oklahoma State;USA;2014;2
28;205.74;99.79024;Fresno State;USA;2010;1
20;193.04;90.7184;Washington;USA;2017;1
20;208.28;108.86208;Washington;USA;2016;1
24;210.82;99.79024;Kentucky;USA;2013;1
37;208.28;115.66596;Kansas;USA;2003;1
33;200.66;95.25432;USC;USA;2007;1
29;203.2;90.7184;None;France;2008;1
25;203.2;88.45044;None;Argentina;Undrafted;Undrafted
23;200.66;115.212368;Wisconsin;USA;Undrafted;Undrafted
24;198.12;92.98636;Michigan;Canada;2014;1
23;208.28;113.398;None;Serbia;2014;2
27;208.28;107.954896;None;Montenegro;2011;1
27;213.36;117.93392;USC;Montenegro;2011;1
22;205.74;111.13004;Indiana;USA;2014;1
25;193.04;97.52228;UCLA;USA;2015;2
35;210.82;113.398;None;Brazil;2002;1
20;203.2;106.59412;Indiana;United Kingdom;2017;1
29;205.74;99.79024;Oregon State;Jamaica;Undrafted;Undrafted
31;213.36;115.66596;None;Turkey;2008;2
30;205.74;102.0582;None;Israel;2009;1
25;203.2;89.811216;Georgetown;USA;2013;1
33;198.12;111.13004;Texas;USA;2006;2
21;198.12;92.98636;South Carolina;USA;Undrafted;Undrafted
24;205.74;104.32616;New Mexico State;Cameroon;2016;1
25;195.58;95.25432;Notre Dame;USA;2015;2
29;185.42;83.91452;None;USA;2009;2
22;200.66;83.91452;UNLV;USA;2016;2
29;205.74;104.32616;Kentucky;USA;2010;1
29;182.88;83.91452;St. Mary's (CA);Australia;2009;2
25;203.2;97.52228;Florida State;USA;Undrafted;Undrafted
30;208.28;104.32616;None;Serbia;2010;2
24;193.04;98.883056;Iowa State;Canada;Undrafted;Undrafted
27;193.04;86.18248;South Dakota State;USA;2013;2
25;187.96;85.728888;Kentucky;USA;2012;1
30;208.28;115.66596;Florida;USA;2008;1
25;213.36;113.398;Duke;USA;Undrafted;Undrafted
32;205.74;107.501304;North Carolina;USA;2005;1
28;210.82;115.66596;Duke;USA;2013;1
24;208.28;108.86208;Michigan State;USA;Undrafted;Undrafted
24;195.58;95.25432;Central Florida;USA;Undrafted;Undrafted
27;193.04;89.811216;St. Mary's (CA);Australia;Undrafted;Undrafted
25;205.74;99.79024;St. John's, N.Y.;USA;2012;1
26;210.82;99.79024;None;Germany;Undrafted;Undrafted
26;215.9;115.66596;Illinois;USA;2012;1
29;205.74;106.59412;Kansas State;USA;2008;1
26;198.12;86.18248;Syracuse;USA;2013;1
24;200.66;105.233344;Kentucky;USA;2012;1
30;185.42;79.3786;Ohio State;USA;2007;1
27;185.42;88.45044;Lamar;USA;Undrafted;Undrafted
26;210.82;108.86208;Bucknell;USA;2013;2
29;203.2;107.501304;Virginia;USA;2012;2
29;210.82;112.944408;Duke;USA;2012;1
31;195.58;88.904032;None;Serbia;Undrafted;Undrafted
24;193.04;81.64656;Loyola (IL);USA;Undrafted;Undrafted
28;205.74;97.52228;None;Lithuania;Undrafted;Undrafted
32;205.74;109.769264;None;Bosnia and Herzegovina;Undrafted;Undrafted
23;190.5;79.3786;Iowa State;USA;2017;2
24;203.2;108.86208;Louisville;USA;2015;2
25;198.12;95.25432;None;USA;Undrafted;Undrafted
22;210.82;115.66596;Texas;USA;2015;1
28;208.28;111.13004;Kansas;USA;2011;1
34;210.82;122.46984;None;Georgia;2003;2
22;215.9;95.25432;None;China;2016;2
24;195.58;84.368112;Texas A&M;USA;Undrafted;Undrafted
23;198.12;96.615096;Kentucky;USA;2015;2
33;213.36;117.93392;Utah;Australia;2005;1
26;200.66;95.25432;Colorado;USA;2013;1
34;198.12;97.52228;Arizona;USA;2004;1
24;210.82;126.552168;Connecticut;USA;2012;1
31;205.74;108.86208;None;USA;2005;2
26;198.12;97.52228;California;USA;2013;2
25;203.2;97.52228;None;USA;Undrafted;Undrafted
24;205.74;106.59412;Kentucky;USA;Undrafted;Undrafted
25;215.9;113.398;Maryland;Ukraine;2013;1
24;198.12;86.18248;None;Spain;2013;2
23;205.74;106.59412;Valparaiso;USA;2017;2
26;198.12;97.068688;Colorado;USA;2011;1
25;203.2;120.20188;Cal-Santa Barbara;USA;Undrafted;Undrafted
27;205.74;99.79024;Wake Forest;USA;2010;1
33;208.28;127.00576;None;USA;2004;1
32;208.28;111.13004;Florida;Dominican Republic;2007;1
27;208.28;107.501304;Michigan State;USA;2014;1
24;198.12;104.32616;Iowa State;Egypt;2016;2
32;190.5;83.007336;None;USA;Undrafted;Undrafted
23;198.12;95.25432;Kentucky;USA;Undrafted;Undrafted
22;205.74;99.79024;Arizona;USA;2014;1
33;182.88;73.028312;Oregon;USA;2007;1
25;200.66;95.25432;Syracuse;USA;Undrafted;Undrafted
23;203.2;91.625584;Kansas;Canada;2014;1
32;190.5;86.18248;American University;USA;Undrafted;Undrafted
25;200.66;101.604608;Stanford;USA;2015;2
27;193.04;90.7184;None;USA;Undrafted;Undrafted
28;185.42;77.11064;None;USA;2009;1
20;205.74;86.18248;Duke;USA;2016;1
30;208.28;106.59412;North Carolina;USA;2007;1
25;195.58;93.893544;Florida;USA;2012;1
29;203.2;104.32616;None;Croatia;2011;2
25;198.12;92.98636;None;Serbia;2014;1
21;210.82;113.398;None;Croatia;2016;1
33;187.96;79.3786;Cal State-Fullerton;USA;Undrafted;Undrafted
29;220.98;131.54168;None;Serbia;Undrafted;Undrafted
29;208.28;113.851592;Oklahoma;USA;2009;1
25;205.74;115.66596;None;Democratic Republic of the Congo;2011;1
21;208.28;104.32616;Louisiana State;Australia;2016;1
23;210.82;112.490816;Arkansas;USA;2015;1
23;203.2;99.79024;Southern Methodist;USA;Undrafted;Undrafted
33;203.2;108.86208;Creighton;USA;Undrafted;Undrafted
21;193.04;89.357624;Louisiana State;USA;Undrafted;Undrafted
24;198.12;88.45044;S.E. Missouri;USA;Undrafted;Undrafted
31;208.28;117.93392;Washington State;Australia;Undrafted;Undrafted
25;208.28;114.758776;Kentucky;USA;2012;1
25;193.04;90.7184;Duke;USA;2012;1
27;187.96;81.64656;Texas;USA;2010;1
20;208.28;115.66596;Kentucky;USA;2017;1
25;195.58;88.45044;Kansas;USA;2013;1
32;195.58;95.25432;UCLA;USA;2007;1
31;185.42;79.3786;Ohio State;USA;2007;1
27;210.82;108.86208;Bucknell;USA;2013;2
30;203.2;107.501304;Virginia;USA;2012;2
21;200.66;102.0582;Michigan State;USA;2018;1
30;210.82;112.944408;Duke;USA;2012;1
21;215.9;108.86208;None;USA;2018;2
27;198.12;102.0582;None;Australia;Undrafted;Undrafted
21;213.36;100.243832;University of Texas at Austin;USA;2018;1
24;190.5;79.3786;Iowa State;USA;2017;2
25;203.2;108.86208;Louisville;USA;2015;2
22;200.66;95.25432;Villanova;USA;2018;1
32;195.58;88.904032;None;Serbia;Undrafted;Undrafted
25;200.66;105.233344;Kentucky;USA;2012;1
32;203.2;104.32616;Villanova;USA;2009;2
30;205.74;106.59412;Kansas State;USA;2008;1
27;215.9;115.66596;Illinois;USA;2012;1
22;198.12;90.7184;Tulane;USA;2018;2
27;210.82;108.86208;None;Germany;Undrafted;Undrafted
26;205.74;99.79024;St. John's, N.Y.;USA;2012;1
28;193.04;90.7184;St. Mary's (CA);Australia;Undrafted;Undrafted
29;210.82;106.59412;Duke;USA;2013;1
33;205.74;107.501304;North Carolina;USA;2005;1
20;210.82;106.140528;Duke;USA;2018;1
21;208.28;108.86208;Washington;USA;2016;1
29;208.28;111.13004;Kansas;USA;2011;1
22;210.82;111.13004;Michigan;Germany;2018;1
27;198.12;86.18248;Syracuse;USA;2013;1
23;210.82;113.398;Texas;USA;2015;1
29;205.74;99.79024;Fresno State;USA;2010;1
31;208.28;106.140528;None;Serbia;2010;2
34;203.2;111.583632;Louisiana Tech;USA;2006;2
21;193.04;90.7184;Washington;USA;2017;1
38;213.36;113.398;None;Spain;2001;1
30;182.88;81.64656;St. Mary's (CA);Australia;2009;2
30;205.74;104.32616;Kentucky;USA;2010;1
23;200.66;83.91452;UNLV;USA;2016;2
30;185.42;83.91452;None;USA;2009;2
26;193.04;94.800728;Notre Dame;USA;2015;2
25;205.74;104.32616;New Mexico State;Cameroon;2016;1
22;198.12;92.98636;South Carolina;USA;Undrafted;Undrafted
34;198.12;111.13004;Texas;USA;2006;2
26;203.2;89.811216;Georgetown;USA;2013;1
25;193.04;98.883056;Iowa State;Canada;Undrafted;Undrafted
31;205.74;102.0582;None;Israel;2009;1
26;203.2;92.98636;Florida State;USA;Undrafted;Undrafted
21;203.2;105.233344;Indiana;United Kingdom;2017;1
26;193.04;97.52228;UCLA;USA;2015;2
23;205.74;113.398;Indiana;USA;2014;1
28;213.36;117.93392;USC;Montenegro;2011;1
28;208.28;113.398;None;Montenegro;2011;1
24;213.36;113.398;None;Serbia;2014;2
25;198.12;92.98636;Michigan;Canada;2014;1
30;203.2;90.7184;None;France;2008;1
34;200.66;95.25432;USC;USA;2007;1
25;210.82;99.79024;Kentucky;USA;2013;1
36;210.82;113.398;None;Brazil;2002;1
21;205.74;111.13004;Villanova;USA;2018;1
24;203.2;102.0582;None;Croatia;2015;1
31;203.2;108.86208;Duke;USA;Undrafted;Undrafted
29;205.74;106.59412;Kansas;USA;2011;1
23;205.74;99.79024;Utah;USA;2017;1
38;200.66;96.161504;Creighton;USA;2003;2
25;205.74;104.32616;UCLA;USA;2014;1
25;193.04;92.98636;Providence;USA;2016;1
21;208.28;90.7184;University of Dayton;Greece;2018;2
30;213.36;111.13004;Ohio State;USA;2008;1
21;193.04;77.11064;Arizona;USA;Undrafted;Undrafted
29;200.66;97.52228;Washington State;USA;2011;1
23;190.5;95.25432;Creighton;USA;2018;2
27;203.2;100.697424;Texas A&M;USA;2012;2
26;205.74;105.686936;UNLV;Canada;Undrafted;Undrafted
23;205.74;99.79024;UCLA;USA;2015;1
33;185.42;88.904032;Villanova;USA;2006;1
30;208.28;113.851592;UCLA;USA;2008;1
20;200.66;86.18248;Maryland;USA;2018;1
30;205.74;108.86208;Texas;USA;2007;1
26;195.58;92.98636;Georgia;USA;2013;1
29;195.58;91.171992;Old Dominion;USA;Undrafted;Undrafted
24;200.66;95.25432;None;USA;Undrafted;Undrafted
29;203.2;99.79024;Morehead State;USA;2011;1
29;185.42;83.460928;Connecticut;USA;2011;1
23;200.66;92.98636;Kansas;USA;2015;1
28;213.36;108.86208;Gonzaga;Canada;2013;1
23;205.74;103.872568;Ohio State;USA;2018;2
28;200.66;104.32616;San Diego State;USA;2011;1
23;213.36;112.490816;Kentucky;USA;2015;1
19;205.74;97.52228;Kentucky;USA;2018;1
25;193.04;99.79024;Oklahoma State;USA;2014;1
29;208.28;113.398;Norfolk State;USA;2012;2
33;210.82;117.93392;Texas;USA;2006;1
23;200.66;112.944408;None;USA;Undrafted;Undrafted
33;195.58;95.25432;None;Italy;2007;1
35;210.82;108.86208;None;Poland;2005;2
34;215.9;115.66596;None;Spain;2007;2
30;195.58;90.7184;Providence;USA;2011;1
21;190.5;90.7184;Kentucky;USA;2017;1
22;195.58;88.45044;Florida State;USA;2016;1
26;200.66;95.25432;Holy Cross;USA;Undrafted;Undrafted
26;195.58;103.872568;Virginia;USA;2016;2
23;198.12;92.98636;Syracuse;USA;2016;1
34;205.74;107.501304;Duke;United Kingdom;2004;1
23;215.9;113.398;Vanderbilt;USA;Undrafted;Undrafted
27;190.5;87.543256;Duke;Australia;2011;1
23;195.58;93.439952;Duke;USA;2017;1
32;203.2;104.32616;California-Los Angeles;Cameroon;2008;2
32;185.42;79.3786;None;USA;2005;2
28;195.58;85.728888;North Carolina State;USA;2013;2
21;198.12;86.18248;UCLA;USA;2017;1
20;195.58;92.98636;Miami;USA;2018;1
34;203.2;113.398;None;USA;2003;1
22;213.36;108.86208;Arizona;Finland;2017;1
26;205.74;104.32616;Wyoming;USA;2015;1
27;187.96;90.7184;None;USA;Undrafted;Undrafted
22;195.58;85.275296;Wichita State;USA;2018;1
28;200.66;108.86208;Baylor;USA;2012;2
28;198.12;104.32616;Cincinnati;USA;2010;2
20;200.66;98.883056;None;Slovenia;2018;1
31;200.66;104.32616;Washington;USA;2010;1
33;218.44;106.59412;None;Tunisia;Undrafted;Undrafted
25;195.58;83.91452;Georgia State;USA;2015;1
27;193.04;86.18248;Fresno State;USA;Undrafted;Undrafted
23;195.58;83.007336;Oregon;USA;2017;2
22;208.28;120.655472;None;USA;Undrafted;Undrafted
25;205.74;107.954896;George Washington;USA;Undrafted;Undrafted
24;200.66;98.883056;Indiana;USA;Undrafted;Undrafted
27;193.04;92.98636;Va Commonwealth;USA;Undrafted;Undrafted
23;193.04;95.25432;Cincinnati;USA;Undrafted;Undrafted
19;200.66;97.52228;Oregon;USA;2018;1
28;208.28;107.954896;Texas;Canada;2011;1
23;208.28;106.140528;Kentucky;USA;2015;1
26;185.42;79.3786;Michigan;USA;2013;1
33;203.2;97.52228;UCLA;USA;2004;2
20;187.96;85.728888;None;USA;Undrafted;Undrafted
25;195.58;102.0582;Va Commonwealth;USA;Undrafted;Undrafted
20;187.96;81.64656;Oklahoma;USA;2018;1
28;200.66;97.52228;South Carolina Upstate;USA;Undrafted;Undrafted
27;200.66;96.615096; ;USA;2013;1
37;187.96;83.91452;None;France;2001;1
21;208.28;112.490816;North Carolina;USA;2017;1
27;200.66;95.25432;None;Czech Republic;2012;2
26;205.74;106.59412;Tennessee;USA;2011;1
24;198.12;95.25432;None;France;2016;1
27;198.12;92.98636;Michigan;USA;2013;1
28;185.42;77.11064;None;USA;Undrafted;Undrafted
22;215.9;100.243832;None;South Sudan;2016;1
23;208.28;102.0582;Syracuse;USA;2017;1
23;177.8;72.57472;Kentucky;USA;2016;2
29;213.36;114.758776;North Carolina;USA;2012;1
29;198.12;99.79024;Memphis;USA;2009;1
35;210.82;122.46984;None;Georgia;2003;2
26;193.04;81.64656;New Mexico State;USA;Undrafted;Undrafted
24;195.58;90.7184;UCLA;USA;2014;1
21;213.36;106.59412;Gonzaga;USA;2017;1
24;205.74;92.98636;George Washington;Japan;Undrafted;Undrafted
26;182.88;81.64656;Indiana;USA;Undrafted;Undrafted
22;203.2;108.86208;None;USA;Undrafted;Undrafted
32;205.74;102.0582;DePaul;USA;2007;1
25;210.82;108.86208;None;Spain;2015;2
25;213.36;108.86208;Kentucky;USA;2015;1
28;198.12;86.18248;Memphis;USA;2012;2
32;195.58;99.79024;Marquette;USA;Undrafted;Undrafted
23;213.36;115.66596;UCLA;USA;2018;2
31;200.66;97.52228;Syracuse;USA;2010;1
20;208.28;115.66596;Duke;USA;2018;1
24;195.58;104.32616;Kansas;USA;Undrafted;Undrafted
31;195.58;90.7184;North Carolina;USA;2009;1
26;190.5;81.64656;None;USA;Undrafted;Undrafted
23;193.04;90.7184;Vanderbilt;USA;2016;1
23;203.2;102.0582;Purdue;USA;2018;2
42;198.12;99.79024;North Carolina;USA;1998;1
27;193.04;95.25432;Indiana;USA;2013;1
39;203.2;106.59412;Florida;USA;Undrafted;Undrafted
23;187.96;88.904032;Duke;USA;2015;1
36;215.9;108.86208;None;USA;2001;1
25;195.58;89.811216;California;USA;2016;2
24;200.66;88.45044;Kansas State;USA;2017;2
21;210.82;112.490816;Indiana;USA;2017;2
23;198.12;98.883056;None;USA;Undrafted;Undrafted
31;203.2;100.243832;Georgia Tech;USA;2007;1
25;205.74;104.32616;Wisconsin;USA;2015;1
30;185.42;88.45044;Michigan State;USA;Undrafted;Undrafted
28;200.66;97.52228;None;Australia;Undrafted;Undrafted
25;190.5;90.7184;Villanova;USA;Undrafted;Undrafted
31;208.28;108.86208;California;USA;2008;1
30;190.5;90.7184;UCLA;USA;2008;1
27;215.9;111.13004;None;France;2013;1
32;203.2;104.32616;Connecticut;USA;2006;1
26;198.12;102.511792;Baylor;USA;Undrafted;Undrafted
24;200.66;98.429464;Arizona;USA;2015;1
26;193.04;99.79024;Wichita State;USA;Undrafted;Undrafted
27;193.04;90.7184;Kansas State;USA;Undrafted;Undrafted
29;185.42;92.98636;Iona;USA;Undrafted;Undrafted
26;203.2;93.439952;Duke;USA;2014;1
31;213.36;124.7378;Stanford;USA;2008;1
21;208.28;108.86208;Texas A&M;USA;2018;1
28;205.74;102.0582;Tennessee State;USA;Undrafted;Undrafted
28;193.04;86.18248;None;Spain;2009;1
25;208.28;106.59412;Bowling Green;USA;2015;2
29;190.5;94.347136;Boston College;USA;2011;1
28;200.66;92.98636;North Carolina;USA;2013;1
35;185.42;92.98636;North Carolina;USA;2005;1
22;208.28;97.52228;Louisville;USA;2018;2
21;195.58;102.0582;None;USA;Undrafted;Undrafted
27;185.42;81.192968;None;Brazil;2013;2
33;185.42;84.368112;Kentucky;USA;2006;1
21;205.74;95.25432;None;Latvia;2018;2
26;187.96;81.192968;Duke;USA;Undrafted;Undrafted
24;200.66;109.315672;Southern Methodist;USA;2017;2
28;187.96;83.91452;Duke;USA;Undrafted;Undrafted
35;200.66;99.79024;None;Switzerland;2006;1
25;185.42;86.18248;Louisville;USA;2015;1
28;200.66;93.439952;Washington;USA;2012;1
27;205.74;114.305184;Kentucky;USA;2012;1
21;200.66;86.18248;None;USA;2017;1
25;203.2;99.79024;Baylor;USA;2016;1
34;205.74;105.233344;USC;USA;2009;1
24;195.58;86.18248;Tennessee State;USA;Undrafted;Undrafted
22;208.28;102.0582;UCLA;USA;2017;1
25;203.2;97.52228;North Carolina State;USA;2014;1
27;187.96;86.18248;Arizona;USA;Undrafted;Undrafted
22;203.2;92.98636;Kansas;Ukraine;2018;2
29;208.28;106.59412;None;Democratic Republic of the Congo;2008;1
25;213.36;120.20188;Pittsburgh;New Zealand;2013;1
31;190.5;86.18248;Davidson;USA;2009;1
23;200.66;111.13004;Arizona;USA;2015;1
26;198.12;95.25432;Colorado;USA;2014;2
28;200.66;102.0582;Arizona;USA;2013;1
23;210.82;106.59412;Kentucky;Haiti;2016;1
24;195.58;97.52228;South Carolina;USA;2017;2
29;190.5;92.079176;Butler;USA;2011;2
33;200.66;87.089664;None;USA;2004;1
25;193.04;86.18248;Tulsa;USA;Undrafted;Undrafted
22;198.12;93.893544;Southern Methodist;USA;2018;2
20;198.12;82.100152;Kentucky;Canada;2018;1
27;185.42;81.64656;Connecticut;USA;2014;1
24;198.12;105.233344;Southern Methodist;USA;2017;2
23;198.12;86.18248;None;Australia;2014;1
26;190.5;90.7184;Arizona;USA;2017;2
23;200.66;102.0582;Duke;USA;2015;1
25;198.12;102.0582;Iowa State;Egypt;2016;2
22;185.42;83.91452;UCLA;USA;2018;1
23;205.74;99.79024;Arizona;USA;2014;1
25;208.28;101.151016;None;Croatia;2014;1
29;203.2;102.0582;Kentucky;USA;2012;2
31;182.88;79.3786;UCLA;USA;2009;1
33;208.28;111.13004;Florida;Dominican Republic;2007;1
23;190.5;83.91452;Arkansas;USA;Undrafted;Undrafted
26;208.28;102.0582;None;Latvia;2011;2
24;195.58;94.347136;Miami;USA;2017;2
21;190.5;79.3786;Kentucky;USA;2017;1
21;193.04;90.7184;USC;USA;2018;2
30;210.82;120.20188;Texas A&M;USA;2008;2
24;198.12;95.25432;None;USA;2016;1
26;193.04;99.336648;None;USA;Undrafted;Undrafted
29;200.66;99.79024;USC;USA;2009;1
28;205.74;99.79024;Wake Forest;USA;2010;1
27;198.12;97.068688;Colorado;USA;2011;1
34;213.36;117.93392;Utah;Australia;2005;1
33;190.5;86.18248;American University;USA;Undrafted;Undrafted
35;198.12;97.52228;Arizona;USA;2004;1
25;210.82;126.552168;Connecticut;USA;2012;1
32;205.74;108.86208;None;USA;2005;2
26;205.74;100.697424;Duke;USA;Undrafted;Undrafted
26;203.2;120.20188;Cal-Santa Barbara;USA;Undrafted;Undrafted
23;195.58;90.7184;Arizona;USA;Undrafted;Undrafted
23;205.74;96.161504;Missouri State;USA;2018;2
26;203.2;97.52228;None;USA;Undrafted;Undrafted
25;205.74;106.59412;Kentucky;USA;Undrafted;Undrafted
26;215.9;113.398;Maryland;Ukraine;2013;1
25;195.58;84.368112;Texas A&M;USA;Undrafted;Undrafted
25;198.12;90.7184;None;Spain;2013;2
27;198.12;96.161504;California;USA;2013;2
24;198.12;96.615096;Kentucky;USA;2015;2
28;210.82;122.46984;Kentucky;USA;2010;1
26;198.12;90.7184;Illinois State;Trinidad and Tobago;Undrafted;Undrafted
27;193.04;97.52228;Syracuse;USA;2012;1
41;213.36;111.13004;None;Germany;1998;1
23;210.82;108.86208;Gonzaga;Lithuania;2016;1
28;213.36;99.79024;None;Lithuania;2011;1
